1773618988.3687282,17,0,0.0,1.600860834121704,f3e0d06cf09424e87c08e209f59b5b3dd3f88210d7da2fd59de98c6847395f7e
1773618989.9694123,17,0,0.0,1.6006841659545898,8f2895f45c5f798b05e82a7e696239857a8b33bcd0480e0fc0d3a8a12f2ef235
1773618991.5701213,19,2,0.0,1.6007089614868164,7ec74b5449599cbbf2f6f6758e094632e0c4c8497277c413435d9aa1fa3fb6ac
1773618993.1710706,19,0,0.0,1.6009492874145508,9b99fb6d2080edc5715ddac0455cd378a8874a47c967acde023fe814c6c2a953
1773618994.7717686,19,2,0.0,1.6006979942321777,8fc41038dca992131e9fda9bdd0f8ff98fe92ee4e01db4d915048913ab03d25c
1773618996.3725312,20,0,0.0,1.6007626056671143,0f92754cd7b1bc5933c55daf62df39965eae2b1f185f7e33a9347ae9c70dc9fb
1773618997.9733336,19,0,0.0,1.6008024215698242,f80e8ec712f71855f02cd86d3b137c4201af44226d7ae0ed140d7e7ebf0b8f12
1773619001.1538641,18,1,0.0,3.180530548095703,71d1f83772acfdba8f689dd9dbf8935bd197b8d9fda32c31e219e6c6ac9fc0c0
1773619002.754619,19,1,0.0,1.600754737854004,3786c683631eb4ba6ad4819d78b344a203a8199523d4ee4885b039646d5dc271
1773619004.3553374,19,0,0.0,1.6007184982299805,68acfa0e6f7e2ef8057938e23bfab77e0bb45a2e45fc5283b44f1c70fad0fc47
1773619005.9561503,19,0,0.0,1.6008129119873047,004d160f1fb618bb11fbd4677995f1c256b15cbdda13883cfa81a247d5f296b3
1773619007.5569522,17,0,0.0,1.600801944732666,4c8e7ecf524d44740acfe10d3c5e6eff380c16b06f460b097a4afbb4048cb52c
1773619009.1577122,18,1,0.0,1.6007599830627441,7060833db6d19b3089f38a7741a107c5cb6b88df77623a608d626afe15a2d61c
1773619010.758511,18,0,0.0,1.6007988452911377,f20fb00f4f821054d9a1388854f762535875b73d3e5489fa42e5866f1f4a5420
1773619012.3591647,18,0,0.0,1.6006536483764648,fd340710d39d0a249f7ba27aab3ccbdf9ed3ea5a612772ee5bb297e71895fb9b
1773619013.960003,18,0,0.0,1.6008381843566895,a8eb0bd131869cd8e1c09911ea82e536adbf7f20ec54e940e58c5d67ff500cd6
1773619015.5607915,18,0,0.0,1.6007885932922363,f28b52ea166f7a6ae8b0041e76a767a3661f5d20f08fc24cacbc5e354c810f11
1773619017.161558,17,0,0.0,1.6007664203643799,e25869a7f81ae0013b8b3e4254fc46715517392b001df1ab62b238545a97f483
1773619018.7623298,20,1,0.0,1.6007719039916992,108bd914554d80a29cea7c9f8e55ccf656ddc4a77546649aa071b36f0b687ecc
1773619020.362985,21,0,0.0,1.6006550788879395,6fb4b761e8be195ff12ebb775a4802d9a90ff204e2968cebb20ffffe52a3a190
1773619021.9637396,22,1,0.0,1.600754737854004,98d86c274fc75413ad7eb976129134f595819350686db2d731cef483ee7383b8
1773619023.5644808,22,0,0.0,1.6007411479949951,4f87a3480614523a1eae7a82b89f09697b29baa2f81b2fee437965a2cf7b8c2c
1773619025.1652126,23,0,0.0,1.6007318496704102,bbe266807b8da72a985958f6bbfb1e8e6ce2205ba41b5547ed979366662d27cd
1773619026.7659361,23,0,0.0,1.6007235050201416,11b26c08695d2f9d59985ce1a2d73ba7b44b35c73b081ceb99d4f642691a4e02
1773619028.366685,24,1,0.0,1.6007487773895264,809aedd22a808b3c5fbe9cc93ac7baa09c58f81f88799a14a0bd22be91b89465
1773619029.9674187,22,0,0.0,1.600733757019043,fb2ac87996a677665737142eaed3c347ebf6e18bd4159763edc5eaf5584631b1
1773619031.5682762,22,0,0.0,1.6008574962615967,b061745e00e9e49b9d188ca8cec5ffce463060d48247d5537df49d4717392c25
1773619033.1689913,21,0,0.0,1.600715160369873,9ff0127575412f6da64f95dbd7c9d13c8a46ab3d0568a0c63656928cc542d4e5
1773619036.3014934,20,0,0.0,3.1325020790100098,64d1c46b922621803523ef9086ca639e50e1ea884b5af83c2628c73a7c2cdde9
1773619037.9022205,19,0,0.0,1.6007270812988281,31bab4a75853cae156a02a880a36724649c00b97ef478cb5903fb9d39804f05e
1773619039.5029793,19,0,0.0,1.6007587909698486,ae970487ca482f5e36c37ad885714e61e8823f7aaa92bbb3659a26500f1e1a25
1773619041.1037548,18,0,0.0,1.6007754802703857,152c75b40142559b33b91fc98392d6d6f27b7b6d758aa963d2a1c4371f201c1a
1773619042.7044759,18,0,0.0,1.6007211208343506,065673b799ff763af4fa9e0610967850f28c8635ec2a5722fe2cb2493b0a55fe
1773619149.8603911,19,0,0.1235,0.40042614936828613,3a1e67577b6581244abb0741d4480367d0c925714d4f9eefd6c3c5f05ab643fc
1773619151.2610416,19,0,0.1235,1.4006505012512207,b8741fec0a7e522d16dd21a1f8321a6be49e80037bc8f630d2f7184c682832cc
1773619152.661719,19,1,0.1235,1.4006774425506592,33465daba52cf764f5df71af7e343d18a65285dcaf152b1e9dd3c8256c0eaa90
1773619154.0623713,19,0,0.1235,1.4006521701812744,6e65c2509c2e2b28ce85cd7a35b787b3e6c4018e082cd8f8e5aa8694d1290138
1773619155.462929,19,0,0.1235,1.4005577564239502,ff7a307519ff5adf3b47e96d242bd77978615476d4c3b65e30b4b1f1f216a723
1773619156.8634803,18,0,0.11699999999999999,1.4005513191223145,233aa4a8fb63dc8b70e8cbdc261ff5697b174c041ef0d5ed541201cab0322979
1773619158.2640514,18,0,0.11699999999999999,1.4005711078643799,b2da86863f491f9ac373581f28017e8996ad372fe5c97fcb16e3a0e7422875bb
1773619159.6646554,18,0,0.11699999999999999,1.400604009628296,ff9a2da3d810bd34131ccd437aa1506565a80c56ca7e5cf73a43b48fadac148f
1773619161.065233,18,0,0.11699999999999999,1.4005775451660156,5bc23cb3d350d75010a925f410e8df8e3a6fddfc43337f5c07d4fe047aae263f
1773619162.4658265,18,0,0.11699999999999999,1.4005935192108154,d7bb6d0a4c7e9d6f06262bd5e354ef4e1e7a6f9bf5aae4bb144f4b0088569795
1773619163.866362,18,0,0.11699999999999999,1.4005355834960938,94a29900901235f2ee0432dced1c89f03b9beecdcda46d0cc192b5018da64321
1773619165.266841,17,0,0.1105,1.4004788398742676,86b4450a7e9ca3d0492399fa9959d7f4cc54c643d2fc89daf8f5d756545e838f
1773619166.6674414,16,0,0.104,1.4006004333496094,920f3264dd9fa21caaea7613853c79233b4e6830af0f2606654f57b8b3477390
1773619168.0679598,16,0,0.104,1.4005184173583984,a4334889150e35456f93388ccdeef38e0cf8b9a5ebf77c560c1b30794270dbd7
1773619171.0087633,15,0,0.09749999999999999,2.9408035278320312,bc30584a8d467e508995755f68166a15379b98c591b51e2805b272f945173afc
1773619172.4093413,15,0,0.09749999999999999,1.4005780220031738,5c240798c6d404a9f9e6d2db3f161de67361044b41155cf1d6311d0140f13b4b
1773619173.8100014,15,0,0.09749999999999999,1.4006600379943848,7aa995b8f6f291cd09e92daa7caa86ed30c0b8b47e055a2ef901b45906ed8fdf
1773619175.2105818,16,1,0.104,1.4005804061889648,2a676ece3f96ede04f1420509cf86c3bb273761af60fd05b6690313c377241de
1773619176.6111925,17,1,0.1105,1.4006106853485107,1005f7c09917d4c69f02fdba546874c7b0aece6825bb2f2ddd6ed7f4ac3a938e
1773619178.0118127,17,0,0.1105,1.4006202220916748,1d48685e6f10da36a8eb7fb3289ac5a5ec36682bfd396dc897dfc1781616e6d0
1773619179.4124181,17,0,0.1105,1.4006054401397705,70288942585a99e8a9bd058234535fbbe2d4320afd41017bdd22cbedcc600458
1773619180.8129725,17,0,0.1105,1.4005544185638428,d1fce05485a5925e9a2615be2baf5dff3156c0bc60416b5861416d1196a0ddfb
1773619182.213504,17,0,0.1105,1.400531530380249,c3c6abef40283ad5cfe6a81d955ab802bab278faa9495a5978e554754b5ce16e
1773619183.6140437,17,0,0.1105,1.4005396366119385,c49b9776899c7d1962bd122a38f3286e05f29181fc847717692b123b56fc746a
1773619185.0145795,17,0,0.1105,1.4005358219146729,49b01d0a3f20ced3abcd48e1872734623cee784d5a6ba222e79f42a06046e10f
1773619186.4151495,16,0,0.104,1.4005699157714844,cb3c6f78d12c86aae4d63670361f7e3ffb999da0af2c7bcdf6824cc783a5532a
1773619187.8157063,17,1,0.1105,1.4005568027496338,516d3e621ac2b973bcf32f4e76b160e106466582bc4c5ef9fb7b386172fbfad0
1773619189.216228,15,0,0.09749999999999999,1.4005217552185059,970a96de785d0f1028ddf055739adddb3b1ce5a306a95ef9a2ad4362c3d8dc08
1773619190.6168518,15,0,0.09749999999999999,1.4006237983703613,27aba7ce752c174fdea130724d55c9c561a7cd4a825bec1f68a5cb3c6b352690
1773619192.0174131,14,0,0.091,1.4005613327026367,359f145904ec603d7b0020f365661e492befac99636ecbba64fe4607c698fbaf
1773619193.4180155,14,0,0.091,1.4006023406982422,fd067466ffa8b61715025a8ff08e7e9311bae1e17fe8d76f1aef3eb3c665e51b
1773619194.818634,14,0,0.091,1.400618553161621,6a59add5066667ac1e6fcdad1bc469bf728bd78eec84bbc59d2b5508cba222f1
1773619196.2192428,16,2,0.104,1.400608777999878,9a78c6cf7a995bf5f76d3d4982d7f1b4bd3b5fb94dd39f727737c255f370459b
1773619197.6198418,16,0,0.104,1.4005990028381348,0743a8e8731695afa74c1ca3a26b03f89cceaa2ca6dd141458eb3d805efa92d7
1773619199.020449,15,0,0.09749999999999999,1.4006071090698242,080f1c1e6829f3d6289fa741353d29906ec5139993f5b2b4ad1f5368b52dbb21
1773619200.4210403,15,0,0.09749999999999999,1.4005913734436035,095f81c792a869a57c91ce95c12df9150604519342d74ddc7c302d76dc7f5864
1773619201.8216107,15,0,0.09749999999999999,1.4005703926086426,1f967a04460b4dc3755dd85d47538b7b5726d99fb39e0fc887a703f340a504df
1773619204.7891893,15,1,0.09749999999999999,2.967578649520874,37b801c90d2419e445223f3007fe01445566a97817d4010a614f38f726b6f5f6
1773619206.189851,14,1,0.091,1.4006617069244385,03c0379f3022f213e7241b09b0df61d7c14f86166af70e647617efdd644a97c4
1773619207.5906205,14,0,0.091,1.4007694721221924,b17c673027972aac626e1a80e27a6f7712ab7661a5f3a26eb5a359718bf5ca63
1773619208.9913123,13,0,0.08449999999999999,1.4006917476654053,f4ec7ea1277776b4d7ae9e55e9adc3c7604dd4a95257afc70674cd5d4e8551f2
1773619210.3920214,13,1,0.08449999999999999,1.4007091522216797,ba4194065332d6aafdd9c92d03dd3830c6e92eb579e598eabb902712bb8b6097
1773619211.792613,13,1,0.08449999999999999,1.4005916118621826,f586fa0e971ddabb185fe3a9028f473538620ad4a760c08103079ede4485c9f6
1773619213.1931083,13,0,0.08449999999999999,1.4004952907562256,bdec3dedad09c2e7c04b500667be90ff47e2b4347f258502388c4571dd4ae6d3
1773619214.5936131,13,0,0.08449999999999999,1.4005048274993896,c254870ab0ceabc5012384771b45767551681c2622c02a4e2582c8d494a546be
1773619215.994113,12,0,0.078,1.4004998207092285,82cf9c5ceb31335f496c9c086d0ca32047c705fa5867a1ad71c976b18c5f92c4
1773619217.3945975,13,1,0.08449999999999999,1.400484561920166,93f4b0a3a6eb29e8ffc63508b24fe351c585985a13f7590941b9a1472902424f
1773619218.795291,14,0,0.091,1.400693416595459,658e032173c7c46b8b1d58d92c51396329db4b333dff9ca95e0030921addfa6e
1773619220.1960008,14,1,0.091,1.400709867477417,ed7279039a288301dec5d374e3195de91d5613329d41c67650c2af9e9c130dd8
1773619221.5967414,16,1,0.104,1.400740623474121,84ed99460dab647fa2ba03854ad1430237786f4f914bb04eda206e05ca4a0ce7
1773619222.9974957,16,0,0.104,1.4007542133331299,4e54d26f0f35a05eedae56fc872ac56eb7a2ae5c677db1ca53b911a65aa23eb7
1773619224.3981,17,1,0.1105,1.400604248046875,43c6521afbd74f07a48f7a91db50282a6ac52f5e425daef5ec84ffe41584fd1a
1773619225.7986894,18,1,0.11699999999999999,1.4005894660949707,0bef0f1217ac57a68234168b7d23e885ec7c2ab929aa56cbc3c5dd9948b727ec
1773619227.1992936,17,0,0.1105,1.400604248046875,9f04cb1de067ab24eb32e3f8e46dc89464d2f10c9ef74fde73957cb1616ca89a
1773619228.599948,17,0,0.1105,1.4006543159484863,d05955cfcbb999b362c55b6d004b8b7468a71d3efdd262b15ba9177e8c82b77b
1773619230.0005772,17,0,0.1105,1.4006292819976807,289561552f2410affac97c55518d84bb6991c6a28823c5c8ecc9eb76d5bb95b2
1773619231.4012249,17,0,0.1105,1.4006476402282715,a266654d5f1d4c54db0fe7037027eda9fc5916f24e3581a463c33dbd1ba23e66
1773619232.801889,18,1,0.11699999999999999,1.4006640911102295,9e41804a59eb74760eb4e4f54f299196e05fd7b60a8fbb716310905a2cd1c489
1773619234.202477,18,1,0.11699999999999999,1.400588035583496,8f2c6d6907f7ef253f022930916fda77972e240731f675aed0f75d9d502dca29
1773619235.6030853,17,0,0.1105,1.4006083011627197,d6931fc591341ae4cba49d34f4aec79a90a69b18675dd621991bb76f7f0a8334
1773619238.4877477,17,0,0.1105,2.884662389755249,5444ca2a6891abf247f55330f35d6c44aafca34139a6d6e4053bc8f4981a5f48
1773619239.8883703,17,0,0.1105,1.4006226062774658,433be47e214f20d9f61eac3f449f82dcb6f362224028e190c50cce92b269893d
1773619241.2889528,16,0,0.104,1.4005825519561768,8608bb69ed8b5c7a30cd7541233e4c5e7e51c492cb6c0828e4c318a585645c63
1773619242.6895406,16,0,0.104,1.400587797164917,7fcaeda85c5cc43a772d119ecac2fac31082964841ba2802a3cf44c872decd36
1773619244.0902448,17,1,0.1105,1.4007041454315186,e358cd0f4600a28224d2d9e9901738998c17de1f13ec205e456e933560c19422
1773619245.4909244,18,1,0.11699999999999999,1.400679588317871,e1a524f1cfb008d36a9ee6ec80f7d726a4fa52eb7f91e4574becc4f3ef4a40c5
1773619246.8914833,18,0,0.11699999999999999,1.4005589485168457,f1cbd7b06839d742813599feccacb0b625752f1a2d685a71d4157a8595fe0ea4
1773619248.2920856,17,0,0.1105,1.4006023406982422,940217bf078cd68d4af08fe54d4106e2e08fec753e4123b7efbde08deafafe0c
1773619249.6927724,17,0,0.1105,1.4006867408752441,ce1219b98525ca5edb592008e13515686967e098fd85ec4941f067e3a0065342
1773619251.0933948,17,0,0.1105,1.4006223678588867,140738940303501055da6fb8321917dad68bc330a55b91d3ac1bc4c076eb88a2
1773619252.4939945,17,0,0.1105,1.400599718093872,b4e07a7471393d1e9b5458f47ea74690b2b88894f855e805a81ee7fe61bfeb03
1773619253.8946245,17,0,0.1105,1.400629997253418,4978d1eb6bc99dac669224d512dbd1026d07b361a975307e573c430da697d35d
1773619255.2951958,18,0,0.11699999999999999,1.400571346282959,d8d5377f281c285041e0dc575f8b1a3e255f25df75e34a3bc860396f6637ec75
1773619256.695744,16,0,0.104,1.4005482196807861,cf758aa34dc555c2734d1b00f10855542d886290ff2f7e74e423567051b161f6
1773619258.096283,17,1,0.1105,1.4005389213562012,4a6aced0b4eebf8d5ececaeb88c54dd5fb6102f2d87cc92c08ed86a972b6ba95
1773619259.4968507,17,0,0.1105,1.4005677700042725,287ffb92631d4ee94655888340cc665441482a93e494b95dadd3631e6b91d719
1773619260.8975139,17,0,0.1105,1.400663137435913,9fb8b646068064df2054fd07d9d82a435a38b9f848e478346496f36243ff6a34
1773619262.2981641,17,0,0.1105,1.4006502628326416,2490aba5a877f97b4abab5a8531b73ee6980cd5608aad15236e280b2e62b9932
1773619263.6987267,18,0,0.11699999999999999,1.4005625247955322,9f6fe3c202b4f8b8e77a9429ea816a2b31c237562015219851526fd793d35f6c
1773619265.0992877,17,0,0.1105,1.4005610942840576,094b3a716e6e3dad46d9bbbd7f026acf0c935bfffd86b58cbd157b2cf1973c09
1773619266.4999394,18,1,0.11699999999999999,1.4006516933441162,2b8002ec8c1a40307ddc1e2085d9f3003da4448380a02e309641d9b3e780b9ce
1773619267.9005604,19,0,0.1235,1.400620937347412,6a0af741cdeaf6f53613cee0a8e84cc57207fc7f75fe51070a7c8e4e627288e9
1773619269.3012888,19,0,0.1235,1.400728464126587,9b51c49cac23b6b5bfb409547ba182c6a510c7b7ac5e92eba5c45dea610d06a7
1773619272.3749619,18,0,0.11699999999999999,3.0736730098724365,45323884da9f9f63f7d14a3f986506266d42e5762cd542e4ae195e4b8d3e6f89
1773619273.7755206,18,0,0.11699999999999999,1.4005587100982666,0a57a4b3a0e70d74de7efabd216cd7c205d9fb8e6e3dd26a6b8edebf6b53d08f
1773619275.1760743,20,0,0.13,1.4005537033081055,0c322fe301180f46c2f9e6496c2a8a350d79063380e702d22594f52858079ed6
1773619276.5766525,20,0,0.13,1.400578260421753,c9cd595a45823479019138ef9c809e86624206c21c7ed4659a3b35c0cf2750a4
1773619277.977228,19,0,0.1235,1.4005753993988037,9886cf4212e9713d82d5bd9d761eabb2d0cf9ae6e3d7b1047996b2ed22ac9f63
1773619279.3777566,18,0,0.11699999999999999,1.4005286693572998,fff0f8258e36eedc54436a4010836346703353372d1d678b4db90fd6a4f0b688
1773619280.7783575,18,0,0.11699999999999999,1.4006009101867676,3a85eb00ecbb2daf97183001f9b0a53b7abb30cac388f9ff37c99cd495fe25d2
1773619282.1789157,16,0,0.104,1.4005582332611084,a7451bcd2fd749882409e985f447597f89c4c47918b74d8d615f5be9e07785a8
1773619283.579384,18,0,0.11699999999999999,1.400468349456787,3c795a61191c5b90d1e2129e4e8622464247d98951948efb93c1f0e00b2f7bfe
1773619284.9799998,16,0,0.104,1.4006156921386719,539aa16dfc3454ac0a74dd34063120e19df47e114c47f1f3ed743ca3b2326fe9
1773619286.380556,15,0,0.09749999999999999,1.4005563259124756,d6e820e9bb638ad0ea100f360fe8303f43b6635171a00c7eb53bd7a27cad73b8
1773619287.7810583,16,1,0.104,1.4005022048950195,c24668d8052d261267e6d7b821a3e32b91dc69c777bfb5d3b58f1d45837656c5
1773619289.1815944,17,1,0.1105,1.400536060333252,15698d926612d1119a93f254edab848304a1c18826e2de7bee7543d80cbd32e0
1773619290.5821273,19,1,0.1235,1.4005329608917236,97eda8079bff466c4fe322bbb889a9fb1f08682836aa9a83d6de0de41419b7db
1773619291.9826472,19,0,0.1235,1.400519847869873,6f81f77a812d767c089950c7688b2c2327ceacbcb7c1fa9c72b94d71493e07f8
1773619293.3831701,18,0,0.11699999999999999,1.4005229473114014,f7393a3d7573a0d60dbf388f38f7201ccda6fa5db5523c21386b9643c06e372c
1773619294.7836363,17,0,0.1105,1.4004662036895752,7348dd53a5b47faa0e89bfc6d508e2c8b64a6f028c28fd3dd827ca716f64549b
1773619296.1842358,19,2,0.1235,1.400599479675293,13324c3db054bc71aedb6f2a7596beeee7c4b361d2efcc3db2ac8ff52cc91407
1773619297.584813,19,1,0.1235,1.4005773067474365,e774d8e674e22fea821e8abae27fa599d9affe8245c80a935a0e34470b60200a
1773619298.9853625,20,0,0.13,1.4005494117736816,e745c4b01d31b3114fae2fc688184e6aa7e42d578ce38e093ff7dfd475a487a4
1773619300.3859239,20,0,0.13,1.4005613327026367,8b4c478cd8e695107cdb8916436aeb0b20fa3c69a2854238f56bc532e2eccb5d
